age,married,sex,race,hispanic,hhinc,away,employ,numinc,violent,injury,medtreat,medexp,robbery,assault,pweight,pstrat,ppsu
49,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2400.10537,79,2
25,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2790.95469,79,2
40,1,1,4,2,.,0,0,0,0,0,0,0,0,0,2071.9057,81,1
37,0,0,1,2,10,1,1,0,0,0,0,0,0,0,2619.03655,79,2
21,0,1,1,2,10,1,1,0,0,0,0,0,0,0,2824.22688,79,2
36,1,1,1,2,.,1,0,0,0,0,0,0,0,0,2243.40499,81,1
40,0,1,2,2,.,1,1,0,0,0,0,0,0,0,2341.79545,79,2
68,1,0,1,2,14,1,1,0,0,0,0,0,0,0,1942.24793,82,1
68,1,1,1,2,14,1,0,0,0,0,0,0,0,0,1714.97082,82,1
21,1,1,1,1,12,1,0,0,0,0,0,0,0,0,2484.13639,79,2
21,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2822.65908,79,2
42,0,0,1,2,12,1,1,0,0,0,0,0,0,0,3308.12559,79,2
67,1,1,1,1,13,1,0,0,0,0,0,0,0,0,1854.02251,82,1
31,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2253.57997,79,2
37,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2619.03655,79,2
49,1,0,1,2,.,0,0,0,0,0,0,0,0,0,2533.05544,82,1
41,1,1,1,2,.,0,1,0,0,0,0,0,0,0,2466.43007,82,1
54,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2494.11602,79,2
57,1,1,2,2,10,1,0,0,0,0,0,0,0,0,2199.1085,82,1
57,1,0,2,2,10,1,1,0,0,0,0,0,0,0,1547.66391,82,1
72,1,0,1,2,.,1,0,0,0,0,0,0,0,0,2317.63959,79,2
70,1,1,1,2,.,0,0,0,0,0,0,0,0,0,2073.29835,79,2
38,0,1,1,2,9,1,1,0,0,0,0,0,0,0,2363.80867,80,1
66,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1942.24793,82,1
42,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2281.44781,82,1
29,1,0,4,2,2,0,1,0,0,0,0,0,0,0,2714.35048,80,1
32,0,1,1,1,8,1,1,0,0,0,0,0,0,0,2132.96871,82,1
45,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2558.4158,79,1
47,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2375.18318,79,1
22,0,0,1,2,14,0,1,1,0,0,0,0,0,0,3329.47681,79,1
20,0,1,1,1,2,0,1,0,0,0,0,0,0,0,3063.35395,82,1
39,1,1,1,1,2,0,1,0,0,0,0,0,0,0,2035.00838,82,1
39,1,0,1,1,2,0,1,0,0,0,0,0,0,0,2304.44656,82,1
38,1,1,1,1,6,1,1,0,0,0,0,0,0,0,2200.00906,81,2
20,0,1,1,1,6,1,0,0,0,0,0,0,0,0,3311.734,81,2
41,1,0,1,1,6,1,1,0,0,0,0,0,0,0,2356.85015,81,2
20,0,0,1,1,6,1,1,0,0,0,0,0,0,0,3272.77216,81,2
17,0,0,1,1,6,0,1,0,0,0,0,0,0,0,3100.80159,81,2
43,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2356.85015,81,2
40,1,1,1,2,12,1,1,0,0,0,0,0,0,0,2466.43007,81,2
16,0,1,1,2,12,1,0,0,0,0,0,0,0,0,2883.26183,81,2
14,0,0,1,2,12,1,0,0,0,0,0,0,0,0,2611.36755,81,2
69,0,1,1,2,.,0,1,0,0,0,0,0,0,0,2013.81085,79,1
32,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2247.05996,79,1
30,1,1,1,1,14,1,1,0,0,0,0,0,0,0,2247.05996,79,1
31,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2505.56398,79,1
63,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2083.19344,79,1
37,0,1,1,2,.,0,0,0,0,0,0,0,0,0,2035.00838,81,1
53,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2314.41472,79,1
38,0,1,1,2,.,0,1,0,0,0,0,0,0,0,2238.50922,81,1
17,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2933.71891,81,1
84,0,1,1,2,.,0,0,0,0,0,0,0,0,0,2195.24367,79,1
54,1,1,1,1,13,1,1,0,0,0,0,0,0,0,2199.935,79,1
57,1,0,1,1,13,1,1,0,0,0,0,0,0,0,2487.98174,79,1
67,0,0,1,2,.,1,0,0,0,0,0,0,0,0,2286.5221,81,2
79,0,0,1,2,.,1,0,0,0,0,0,0,0,0,2478.33492,81,2
36,1,0,1,1,12,1,1,0,0,0,0,0,0,0,2533.18145,79,1
34,1,1,1,1,12,1,1,0,0,0,0,0,0,0,2211.13895,79,1
61,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2099.41151,81,2
89,0,1,1,2,3,0,0,0,0,0,0,0,0,0,2195.24367,79,1
41,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2658.14092,80,1
36,1,0,1,2,.,0,1,0,0,0,0,0,0,0,2574.33421,80,1
39,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2363.80867,80,1
41,1,0,1,2,14,1,0,0,0,0,0,0,0,0,2658.14092,80,1
21,0,1,1,2,9,1,1,0,0,0,0,0,0,0,3325.92743,81,2
36,0,0,1,2,9,1,1,0,0,0,0,0,0,0,2551.33,81,2
44,1,1,4,2,.,1,1,1,0,0,0,0,0,0,2164.13956,80,1
14,0,0,4,2,.,1,0,0,0,0,0,0,0,0,2422.95983,80,1
49,0,0,1,2,6,1,1,0,0,0,0,0,0,0,2558.4158,79,2
25,0,0,1,2,6,1,1,0,0,0,0,0,0,0,2402.14856,81,2
75,0,0,1,2,5,0,0,0,0,0,0,0,0,0,2823.34521,79,2
32,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2521.18846,70,2
42,1,1,1,2,13,0,0,0,0,0,0,0,0,0,2207.37646,70,2
13,0,0,1,2,13,1,0,0,0,0,0,0,0,0,2233.86549,70,2
16,0,1,1,2,13,1,0,0,0,0,0,0,0,0,2392.4568,70,2
38,0,1,1,2,4,1,0,1,0,0,0,0,0,0,2363.80867,79,2
12,0,1,1,2,4,0,0,0,0,0,0,0,0,0,2613.61701,79,2
69,0,0,1,1,7,0,0,0,0,0,0,0,0,0,1851.00226,70,2
55,0,1,1,2,3,0,0,0,0,0,0,0,0,0,2204.34721,79,2
30,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2288.05376,70,2
30,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2521.18846,70,2
59,1,0,1,2,.,1,1,0,0,0,0,0,0,0,2528.4002,79,2
58,1,1,1,2,.,1,1,0,0,0,0,0,0,0,2204.34721,79,2
61,0,1,1,2,9,1,0,0,0,0,0,0,0,0,1914.31538,70,2
23,0,1,4,2,13,1,1,0,0,0,0,0,0,0,2739.90589,79,2
17,0,0,4,2,13,1,0,0,0,0,0,0,0,0,2943.66725,79,2
45,1,1,4,2,13,1,0,0,0,0,0,0,0,0,2254.05255,79,2
44,1,0,4,2,13,1,1,0,0,0,0,0,0,0,2522.57989,79,2
87,0,0,1,1,6,0,0,0,0,0,0,0,0,0,2391.9857,70,1
44,1,1,1,2,13,1,0,0,0,0,0,0,0,0,2280.43835,79,2
52,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2314.41472,79,2
70,1,1,1,2,8,0,0,0,0,0,0,0,0,0,2015.73528,70,1
72,1,0,1,2,8,0,0,0,0,0,0,0,0,0,2166.54716,70,1
47,1,0,4,2,9,1,1,0,0,0,0,0,0,0,2427.9406,79,2
47,1,1,4,2,9,1,0,0,0,0,0,0,0,0,2254.05255,79,2
69,0,1,2,2,.,0,0,0,0,0,0,0,0,0,2655.10982,70,1
60,0,1,1,2,10,1,1,0,0,0,0,0,0,0,2579.75743,79,2
16,0,1,1,2,10,1,1,0,0,0,0,0,0,0,3025.88365,79,2
39,0,0,1,2,10,1,0,0,0,0,0,0,0,0,2574.33421,79,2
39,0,0,1,2,.,0,0,0,0,0,0,0,0,0,3228.74138,79,2
35,0,0,1,2,.,1,1,0,0,0,0,0,0,0,3228.74138,79,2
51,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2235.674,79,2
83,0,0,2,2,.,0,0,0,0,0,0,0,0,0,1641.27752,70,1
29,1,1,1,2,14,1,1,1,0,0,0,0,0,0,2481.76123,79,2
57,1,1,1,2,14,0,0,0,0,0,0,0,0,0,2337.78668,79,2
80,0,1,1,2,.,0,0,0,0,0,0,0,0,0,1932.64409,70,1
34,1,1,4,2,14,1,0,0,0,0,0,0,0,0,2132.46342,79,2
41,1,0,4,2,14,0,1,0,0,0,0,0,0,0,2522.57989,79,2
53,0,1,2,2,.,1,0,0,0,0,0,0,0,0,2232.97172,70,1
65,1,0,1,2,.,1,0,0,0,0,0,0,0,0,2252.27644,70,2
48,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2223.64659,70,2
59,1,0,1,2,12,0,0,0,0,0,0,0,0,0,2194.2074,70,2
54,1,1,1,2,12,0,0,0,0,0,0,0,0,0,2043.103,70,2
39,0,1,1,2,11,1,1,0,0,0,0,0,0,0,2210.83247,70,2
74,1,0,1,2,14,1,1,1,1,0,0,0,0,0,2132.98252,70,2
55,1,1,1,2,14,1,1,2,0,0,0,0,0,0,2197.85416,70,2
25,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2843.38692,70,2
25,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2522.47459,70,2
45,1,1,1,2,14,1,1,1,0,0,0,0,0,0,2086.7441,69,1
19,0,1,1,2,14,1,1,0,0,0,0,0,0,0,2558.76121,69,1
12,0,1,1,2,14,1,0,0,0,0,0,0,0,0,2387.20842,69,1
20,0,1,1,2,14,1,1,1,0,0,0,0,0,0,3143.69171,69,1
40,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2430.6194,70,1
36,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2495.98256,69,1
51,0,1,1,2,7,1,1,0,0,0,0,0,0,0,2158.63162,70,1
50,.,0,1,2,14,0,1,0,0,0,0,0,0,0,2248.38799,69,1
26,0,0,1,2,8,1,1,0,0,0,0,0,0,0,2442.00251,70,1
24,0,1,1,2,8,1,1,0,0,0,0,0,0,0,3196.2171,70,1
42,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2244.28339,69,1
13,0,0,1,2,14,1,0,0,0,0,0,0,0,0,2354.25961,69,1
42,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2380.30137,69,1
46,0,1,4,2,12,1,1,0,0,0,0,0,0,0,2516.7073,70,1
39,1,1,1,1,12,1,0,0,0,0,0,0,0,0,2292.17705,82,1
48,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2359.45013,82,1
56,1,0,1,2,12,1,0,0,0,0,0,0,0,0,2433.69989,70,1
54,1,1,1,2,12,1,1,0,0,0,0,0,0,0,2057.03349,70,1
46,1,0,1,1,7,0,1,0,0,0,0,0,0,0,2359.45013,82,1
49,1,1,1,1,7,0,0,0,0,0,0,0,0,0,2053.24855,82,1
68,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2020.77369,70,1
82,1,0,1,1,7,0,0,0,0,0,0,0,0,0,2312.96033,82,1
38,1,1,1,1,7,0,1,0,0,0,0,0,0,0,2292.17705,82,1
31,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2429.50456,70,1
26,1,0,1,1,10,1,1,0,0,0,0,0,0,0,2329.91151,82,1
27,1,1,1,1,10,1,1,0,0,0,0,0,0,0,2243.75755,82,1
51,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2379.97188,70,1
64,1,1,1,2,13,1,0,0,0,0,0,0,0,0,2207.11656,70,1
36,0,0,2,2,11,1,1,0,0,0,0,0,0,0,3628.63811,80,2
33,.,1,2,2,9,0,1,0,0,0,0,0,0,0,2132.21819,70,2
26,1,1,1,1,4,0,1,0,0,0,0,0,0,0,2243.75755,80,2
22,1,1,1,1,4,0,0,0,0,0,0,0,0,0,2947.53848,80,2
22,1,0,1,1,4,0,1,0,0,0,0,0,0,0,2548.77377,80,2
48,1,0,1,2,10,0,0,1,0,0,0,0,0,0,2333.93097,70,2
51,1,1,1,2,10,1,1,0,0,0,0,0,0,0,2057.03349,70,2
28,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2243.75755,80,2
63,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2632.57864,80,2
45,1,1,1,1,8,1,0,0,0,0,0,0,0,0,2053.24855,80,2
15,0,1,1,1,8,0,0,0,0,0,0,0,0,0,2470.82381,80,2
49,1,1,1,2,8,0,1,0,0,0,0,0,0,0,2359.45013,80,2
22,1,1,1,1,.,1,0,0,0,0,0,0,0,0,2653.42001,70,2
25,1,0,1,1,.,0,1,0,0,0,0,0,0,0,2326.55647,70,2
85,1,1,1,2,12,1,0,0,0,0,0,0,0,0,2310.3252,80,2
81,1,0,1,2,12,1,0,0,0,0,0,0,0,0,2385.49219,80,2
54,0,0,1,2,.,1,1,2,0,0,0,0,0,0,2098.84113,82,1
69,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2285.61901,80,2
64,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2486.26121,80,2
28,1,1,1,1,13,0,1,0,0,0,0,0,0,0,2148.55307,82,1
55,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2226.69032,80,2
50,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2073.34897,80,2
63,1,1,1,2,12,1,0,0,0,0,0,0,0,0,2058.19068,82,1
68,1,0,1,1,12,1,0,0,0,0,0,0,0,0,1737.40285,82,1
68,1,0,1,2,14,1,0,0,0,0,0,0,0,0,2285.61901,80,2
61,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2430.44847,80,2
34,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2321.76398,82,1
12,0,0,1,2,8,1,0,0,0,0,0,0,0,0,2266.77736,82,1
64,0,0,1,2,10,0,1,0,0,0,0,0,0,0,2398.99348,82,2
42,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2404.218,81,2
42,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2239.89806,81,2
13,0,1,1,2,13,1,0,0,0,0,0,0,0,0,2581.99235,81,2
12,0,0,1,2,13,0,0,0,0,0,0,0,0,0,2266.77736,81,2
51,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2269.01744,81,2
37,0,1,2,2,13,1,1,0,0,0,0,0,0,0,3354.98591,81,2
27,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2885.27896,81,2
51,0,1,2,2,11,1,1,0,0,0,0,0,0,0,2064.44555,81,2
62,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2410.66543,82,2
61,1,0,1,2,14,1,0,0,0,0,0,0,0,0,1905.72394,82,2
62,1,0,1,2,9,1,1,0,0,0,0,0,0,0,2749.87384,81,2
72,1,1,1,2,9,0,0,0,0,0,0,0,0,0,2086.1071,81,2
42,1,1,1,1,13,1,1,1,0,0,0,0,0,0,2279.66624,80,1
41,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2417.82864,80,1
36,0,1,1,2,2,1,1,1,0,0,0,0,0,0,2282.66457,81,2
67,0,1,2,2,3,0,0,0,0,0,0,0,0,0,2906.64654,81,2
36,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2243.40499,81,1
39,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2497.82962,81,1
54,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2269.01744,81,1
25,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2816.07084,81,1
22,0,1,1,2,13,1,1,0,0,0,0,0,0,0,3017.74839,81,1
18,0,1,1,2,13,0,1,0,0,0,0,0,0,0,3373.45696,81,1
82,0,1,1,2,8,1,0,0,0,0,0,0,0,0,2310.3252,80,1
72,0,0,1,2,10,1,1,0,0,0,0,0,0,0,2203.62065,81,1
85,0,1,1,2,10,1,0,0,0,0,0,0,0,0,2310.3252,80,1
54,0,0,1,1,12,0,1,0,0,0,0,0,0,0,2269.01744,81,1
40,1,1,1,1,6,1,0,0,0,0,0,0,0,0,2150.81286,81,1
39,1,0,1,1,6,1,1,0,0,0,0,0,0,0,2380.3021,81,1
12,0,1,1,1,6,1,0,0,0,0,0,0,0,0,2306.18832,81,1
29,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2477.98089,81,2
57,0,1,1,2,10,1,1,1,0,0,0,0,0,0,2193.29079,81,2
23,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2715.91561,81,2
28,0,0,4,2,13,1,1,0,0,0,0,0,0,0,2793.23268,81,2
63,1,1,1,2,4,0,0,0,0,0,0,0,0,0,2152.76775,81,1
32,0,1,1,1,4,1,1,0,0,0,0,0,0,0,2511.09429,81,1
66,1,0,1,1,4,0,0,0,0,0,0,0,0,0,2059.54127,81,1
28,0,0,1,1,4,1,1,0,0,0,0,0,0,0,2731.43147,81,1
55,1,0,4,2,8,1,1,0,0,0,0,0,0,0,2106.27598,81,2
19,0,1,4,2,8,1,1,1,0,0,0,0,0,0,3290.31281,81,2
73,1,1,1,2,7,0,0,0,0,0,0,0,0,0,1884.30987,81,1
80,1,0,1,2,7,0,0,0,0,0,0,0,0,0,2165.83896,81,1
81,0,1,1,2,2,0,0,0,0,0,0,0,0,0,2060.51994,81,2
59,0,1,1,2,10,0,1,0,0,0,0,0,0,0,2188.25183,80,2
62,0,1,1,2,7,0,1,0,0,0,0,0,0,0,2103.82526,81,2
63,1,1,1,1,12,0,0,0,0,0,0,0,0,0,2240.04212,80,2
69,1,0,1,1,12,0,0,0,0,0,0,0,0,0,2143.03618,80,2
77,0,1,1,2,4,0,0,0,0,0,0,0,0,0,2060.51994,81,2
58,0,0,1,2,4,1,0,0,0,0,0,0,0,0,2705.03359,81,2
24,1,1,1,1,11,0,0,0,0,0,0,0,0,0,2268.41795,80,2
23,1,0,1,1,11,1,1,0,0,0,0,0,0,0,2776.59192,80,2
73,0,0,1,2,10,0,0,0,0,0,0,0,0,0,2233.52967,81,2
57,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2188.25183,80,2
73,1,0,1,2,14,1,0,1,0,0,0,0,0,0,2195.11516,81,1
70,1,1,1,2,14,0,1,0,0,0,0,0,0,0,1944.79139,81,1
26,1,0,1,2,9,0,1,0,0,0,0,0,0,0,2468.19589,80,2
31,1,1,1,2,9,1,0,0,0,0,0,0,0,0,2198.02341,80,2
58,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2193.29079,81,1
69,1,1,1,2,5,1,0,0,0,0,0,0,0,0,2216.19585,80,2
41,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2356.85015,81,1
19,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2939.21333,81,1
16,0,0,1,2,14,1,0,0,0,0,0,0,0,0,3100.80159,81,1
20,0,1,1,1,.,1,1,0,0,0,0,0,0,0,2754.60241,80,2
22,0,1,1,1,.,0,1,0,0,0,0,0,0,0,2659.84932,80,2
17,0,0,1,1,.,1,1,0,0,0,0,0,0,0,3056.76069,80,2
19,0,0,1,1,.,1,1,0,0,0,0,0,0,0,3715.46574,80,2
16,0,1,1,1,.,1,0,0,0,0,0,0,0,0,3302.89615,80,2
46,1,1,1,1,12,1,1,0,0,0,0,0,0,0,2515.42392,81,1
17,0,1,1,1,12,1,0,1,1,0,0,0,0,0,2883.26183,81,1
39,1,0,1,1,12,1,1,0,0,0,0,0,0,0,2491.29358,81,1
72,0,1,1,2,8,0,0,0,0,0,0,0,0,0,2022.18621,80,2
79,0,1,1,2,5,0,0,0,0,0,0,0,0,0,2383.69225,81,1
73,0,1,1,2,5,0,0,0,0,0,0,0,0,0,1944.79139,81,1
65,0,1,1,1,5,1,0,0,0,0,0,0,0,0,2148.81152,82,2
12,0,0,1,1,5,1,0,0,0,0,0,0,0,0,2581.51582,82,2
38,0,1,1,1,4,1,1,0,0,0,0,0,0,0,2200.00906,81,1
16,0,1,1,1,4,1,0,0,0,0,0,0,0,0,2883.26183,81,1
15,0,0,1,1,4,1,0,0,0,0,0,0,0,0,2611.36755,81,1
67,0,1,1,1,4,0,0,0,0,0,0,0,0,0,2182.34186,81,1
34,1,0,1,2,14,1,0,0,0,0,0,0,0,0,2131.19162,82,2
35,1,0,1,1,14,1,1,0,0,0,0,0,0,0,2476.80084,82,2
46,1,0,1,1,12,1,1,0,0,0,0,0,0,0,2533.05544,81,1
33,1,1,1,2,12,1,1,0,0,0,0,0,0,0,2305.91212,81,1
19,0,1,1,2,12,1,1,0,0,0,0,0,0,0,3557.09493,81,1
39,1,0,1,1,12,1,1,0,0,0,0,0,0,0,2476.80084,82,2
35,1,1,2,2,12,1,1,0,0,0,0,0,0,0,2522.35544,82,2
77,0,1,1,1,.,0,0,0,0,0,0,0,0,0,2082.05142,82,2
44,0,1,1,2,3,0,1,2,0,0,0,0,0,0,2347.58491,81,2
18,0,1,1,2,3,1,1,0,0,0,0,0,0,0,3146.60119,81,2
14,0,1,1,2,3,1,0,0,0,0,0,0,0,0,2738.42129,81,2
12,0,1,1,2,3,0,0,1,1,0,0,0,0,0,2287.86931,81,2
52,1,0,1,1,14,1,1,0,0,0,0,0,0,0,2358.66455,80,1
51,1,1,1,2,14,0,0,1,0,0,0,0,0,0,2213.97521,80,1
53,0,0,1,1,6,0,0,0,0,0,0,0,0,0,2415.03635,81,2
85,0,0,1,2,.,1,0,0,0,0,0,0,0,0,2478.33492,81,2
36,0,1,1,1,10,1,1,0,0,0,0,0,0,0,2377.9996,80,1
43,1,0,1,1,14,1,1,0,0,0,0,0,0,0,2656.42035,82,2
41,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2347.58491,82,2
63,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2559.57656,80,1
44,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2656.42035,82,2
65,1,0,1,2,13,0,0,0,0,0,0,0,0,0,2200.18277,81,1
58,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2084.63262,81,1
33,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2465.2988,82,2
37,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2498.55325,82,2
69,1,0,1,1,7,0,0,0,0,0,0,0,0,0,2200.18277,81,1
68,1,1,1,1,7,0,0,0,0,0,0,0,0,0,1904.44398,81,1
41,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2656.42035,82,2
37,1,1,1,2,13,1,1,1,0,0,0,0,0,0,2498.55325,82,2
88,0,1,1,2,3,1,0,0,0,0,0,0,0,0,2109.74948,81,1
49,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2368.31711,82,2
46,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2203.80423,82,2
37,0,1,1,1,10,1,1,1,1,0,0,0,0,1,2235.43398,81,1
36,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2311.16176,82,1
38,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2093.76089,82,1
15,0,0,1,2,13,1,0,0,0,0,0,0,0,0,2559.49815,82,1
13,0,1,1,2,13,1,0,0,0,0,0,0,0,0,2116.27912,82,1
28,1,0,1,2,13,1,1,1,1,0,0,0,0,0,3048.56145,82,2
51,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2114.2581,82,2
30,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2369.49078,82,2
25,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2346.98072,82,2
36,1,1,1,2,13,0,0,0,0,0,0,0,0,0,2311.16176,82,1
37,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2093.76089,82,1
65,1,0,1,1,.,0,0,0,0,0,0,0,0,0,2200.18277,82,2
65,1,1,1,1,.,1,0,0,0,0,0,0,0,0,1904.44398,82,2
50,1,1,1,2,13,1,0,0,0,0,0,0,0,0,1930.78956,82,1
52,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2106.91582,82,1
34,1,0,1,1,8,1,1,0,0,0,0,0,0,0,2465.2988,81,1
39,1,1,1,1,8,1,0,0,0,0,0,0,0,0,2498.55325,81,1
81,0,1,1,2,11,1,0,0,0,0,0,0,0,0,2175.90887,81,2
82,0,1,1,2,2,0,0,0,0,0,0,0,0,0,2162.81455,81,1
64,0,0,1,2,2,1,0,1,0,0,0,0,0,0,2572.97853,81,1
77,1,0,1,2,5,1,0,0,0,0,0,0,0,0,2753.74247,81,2
76,1,1,1,2,5,1,0,0,0,0,0,0,0,0,2175.90887,81,2
70,1,0,1,2,13,1,0,0,0,0,0,0,0,0,2380.20386,81,1
63,1,1,1,2,.,1,0,0,0,0,0,0,0,0,2031.83736,81,2
63,1,0,1,2,.,1,1,0,0,0,0,0,0,0,2254.02214,81,2
49,1,1,1,2,12,0,1,0,0,0,0,0,0,0,2203.80423,81,1
51,1,0,1,2,12,0,1,1,0,0,0,0,0,0,2415.03635,81,1
33,0,0,1,2,14,1,1,1,1,1,0,0,1,0,2902.31363,81,2
43,.,1,2,2,.,0,0,0,0,0,0,0,0,0,2962.77224,81,1
32,0,1,1,1,10,0,1,0,0,0,0,0,0,0,2191.66414,81,2
26,0,1,1,2,10,1,1,0,0,0,0,0,0,0,2967.69225,81,2
27,0,0,1,1,4,1,1,1,0,0,0,0,0,0,2360.83396,81,1
24,0,1,1,1,4,1,0,0,0,0,0,0,0,0,2692.51323,81,1
48,1,1,1,1,4,1,0,0,0,0,0,0,0,0,2444.51716,81,1
59,1,1,1,2,11,1,1,0,0,0,0,0,0,0,2150.00437,81,2
69,0,0,1,1,11,1,0,0,0,0,0,0,0,0,2324.35746,81,2
70,1,0,1,1,11,1,0,0,0,0,0,0,0,0,2320.37399,81,2
38,0,1,1,1,7,1,0,0,0,0,0,0,0,0,2498.55325,81,1
85,0,0,1,1,7,1,1,0,0,0,0,0,0,0,2478.33492,81,1
30,0,1,1,1,7,1,1,0,0,0,0,0,0,0,2121.89695,81,1
28,1,0,1,1,.,0,1,0,0,0,0,0,0,0,2647.43475,81,2
41,0,1,1,2,5,1,1,0,0,0,0,0,0,0,2316.85544,69,2
17,0,0,2,2,5,1,0,0,0,0,0,0,0,0,4265.60662,69,2
28,1,1,1,2,9,1,0,0,0,0,0,0,0,0,2403.74393,81,1
38,0,1,1,1,8,1,1,0,0,0,0,0,0,0,2542.27793,81,1
17,0,1,1,1,8,1,1,0,0,0,0,0,0,0,2925.9722,81,1
26,0,0,1,1,8,1,1,0,0,0,0,0,0,0,2707.75287,81,1
56,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2197.85416,69,2
37,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2551.33,81,1
35,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2542.27793,81,1
29,0,1,1,2,14,1,1,0,0,0,0,0,0,0,2304.84138,83,1
29,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2863.02077,83,1
26,1,0,1,1,6,0,1,0,0,0,0,0,0,0,2369.48646,69,2
29,1,1,1,1,6,0,0,0,0,0,0,0,0,0,2281.86912,69,2
30,1,1,1,1,.,1,0,0,0,0,0,0,0,0,2303.85298,83,1
35,1,0,1,1,.,1,1,0,0,0,0,0,0,0,2478.56038,83,1
28,0,1,1,1,9,0,0,0,0,0,0,0,0,0,2281.86912,69,2
35,0,0,1,1,9,1,1,0,0,0,0,0,0,0,3233.83797,69,2
48,1,0,4,2,13,0,1,0,0,0,0,0,0,0,2191.01697,83,1
46,1,0,4,2,13,1,1,0,0,0,0,0,0,0,2517.37684,83,1
16,0,0,4,2,13,1,0,0,0,0,0,0,0,0,2801.61434,83,1
32,0,0,1,2,9,1,1,0,0,0,0,0,0,0,2476.41722,69,2
32,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2538.5975,83,1
